,date,rate
1904,26.07.2018,2662.6878
1905,25.07.2018,2658.3191
1906,24.07.2018,2644.9683
1907,23.07.2018,2644.6104
1908,22.07.2018,2647.2433
1909,21.07.2018,2647.2433
1910,20.07.2018,2647.2433
1911,19.07.2018,2630.3338
1912,18.07.2018,2622.1563
1913,17.07.2018,2620.6838
1914,16.07.2018,2623.3225
1915,15.07.2018,2622.8045
1916,14.07.2018,2622.8045
1917,13.07.2018,2622.8045
1918,12.07.2018,2622.7255
1919,11.07.2018,2620.9172
1920,10.07.2018,2624.9754
1921,09.07.2018,2631.595
1922,08.07.2018,2642.978
1923,07.07.2018,2642.978
1924,06.07.2018,2642.978
1925,05.07.2018,2643.7983
1926,04.07.2018,2629.9259
1927,03.07.2018,2623.2692
1928,02.07.2018,2632.7494
1929,01.07.2018,2618.917
1930,30.06.2018,2618.917
1931,29.06.2018,2618.917
1932,28.06.2018,2618.917
1933,27.06.2018,2618.917
1934,26.06.2018,2617.3625
1935,25.06.2018,2623.8901
1936,24.06.2018,2623.8901
1937,23.06.2018,2623.8901
1938,22.06.2018,2630.5365
1939,21.06.2018,2647.5945
1940,20.06.2018,2644.6439
1941,19.06.2018,2632.8987
1942,18.06.2018,2631.5543
1943,17.06.2018,2621.9678
1944,16.06.2018,2621.9678
1945,15.06.2018,2621.9678
1946,14.06.2018,2612.421
1947,13.06.2018,2608.749
1948,12.06.2018,2609.1315
1949,11.06.2018,2613.6416
1950,10.06.2018,2617.1679
1951,09.06.2018,2617.1679
1952,08.06.2018,2617.1679
1953,07.06.2018,2616.2366
1954,06.06.2018,2615.621
1955,05.06.2018,2613.2875
1956,04.06.2018,2611.3944
1957,03.06.2018,2612.231
1958,02.06.2018,2612.231
1959,01.06.2018,2612.231
1960,31.05.2018,2613.5817
1961,30.05.2018,2609.8943
1962,29.05.2018,2614.949
1963,28.05.2018,2610.7517
1964,27.05.2018,2610.7517
1965,26.05.2018,2610.7517
1966,25.05.2018,2610.7517
1967,24.05.2018,2608.1533
1968,23.05.2018,2607.1164
1969,22.05.2018,2608.3615
1970,21.05.2018,2614.7963
1971,20.05.2018,2618.8814
1972,19.05.2018,2618.8814
1973,18.05.2018,2618.8814
1974,17.05.2018,2620.817
1975,16.05.2018,2621.0807
1976,15.05.2018,2617.1243
1977,14.05.2018,2619.8009
1978,13.05.2018,2619.216
1979,12.05.2018,2619.216
1980,11.05.2018,2619.216
1981,10.05.2018,2621.9038
1982,09.05.2018,2629.0191
1983,08.05.2018,2629.0191
1984,07.05.2018,2630.5522
1985,06.05.2018,2630.5522
1986,05.05.2018,2630.5522
1987,04.05.2018,2619.147
1988,03.05.2018,2615.5067
1989,02.05.2018,2619.5648
1990,01.05.2018,2623.0047
1991,30.04.2018,2623.0047
1992,29.04.2018,2623.0047
1993,28.04.2018,2623.0047
1994,27.04.2018,2623.0047
1995,26.04.2018,2627.0545
1996,25.04.2018,2617.7264
1997,24.04.2018,2612.5554
1998,23.04.2018,2617.8455
1999,22.04.2018,2622.5963
2000,21.04.2018,2622.5963
2001,20.04.2018,2622.5963
2002,19.04.2018,2614.7772
2003,18.04.2018,2608.2873
2004,17.04.2018,2608.9279
2005,16.04.2018,2612.4909
2006,15.04.2018,2598.635
2007,14.04.2018,2598.635
2008,13.04.2018,2598.635
2009,12.04.2018,2592.5912
2010,11.04.2018,2597.5527
2011,10.04.2018,2602.6968
2012,09.04.2018,2606.6537
2013,08.04.2018,2606.6537
2014,07.04.2018,2606.6537
2015,06.04.2018,2606.6537
2016,05.04.2018,2626.3057
2017,04.04.2018,2632.9568
2018,03.04.2018,2616.096
2019,02.04.2018,2630.7046
2020,01.04.2018,2654.3493
2021,31.03.2018,2654.3493
2022,30.03.2018,2654.3493
2023,29.03.2018,2640.5249
2024,28.03.2018,2630.627
2025,27.03.2018,2630.439
2026,26.03.2018,2626.5478
2027,25.03.2018,2625.3649
2028,24.03.2018,2625.3649
2029,23.03.2018,2625.3649
2030,22.03.2018,2628.0974
2031,21.03.2018,2630.1118
2032,20.03.2018,2643.6044
2033,19.03.2018,2635.391
2034,18.03.2018,2627.2654
2035,17.03.2018,2627.2654
2036,16.03.2018,2627.2654
2037,15.03.2018,2601.3978
2038,14.03.2018,2591.5887
2039,13.03.2018,2592.4612
2040,12.03.2018,2609.3953
2041,11.03.2018,2634.8957
2042,10.03.2018,2634.8957
2043,09.03.2018,2634.8957
2044,08.03.2018,2634.8957
2045,07.03.2018,2634.8957
2046,06.03.2018,2648.208
2047,05.03.2018,2653.5904
2048,04.03.2018,2653.5904
2049,03.03.2018,2653.5904
2050,02.03.2018,2666.9496
2051,01.03.2018,2680.5516
2052,28.02.2018,2694.8185
2053,27.02.2018,2700.661
2054,26.02.2018,2698.8658
2055,25.02.2018,2707.1843
2056,24.02.2018,2707.1843
2057,23.02.2018,2707.1843
2058,22.02.2018,2698.8039
2059,21.02.2018,2707.2945
2060,20.02.2018,2701.1922
2061,19.02.2018,2699.0889
2062,18.02.2018,2675.9805
2063,17.02.2018,2675.9805
2064,16.02.2018,2675.9805
2065,15.02.2018,2665.4762
2066,14.02.2018,2669.948
2067,13.02.2018,2684.0367
2068,12.02.2018,2705.8546
2069,11.02.2018,2712.4023
2070,10.02.2018,2712.4023
2071,09.02.2018,2712.4023
2072,08.02.2018,2711.9635
2073,07.02.2018,2746.0866
2074,06.02.2018,2774.2448
2075,05.02.2018,2788.7139
2076,04.02.2018,2786.9462
2077,03.02.2018,2786.9462
2078,02.02.2018,2786.9462
2079,01.02.2018,2784.3493
2080,31.01.2018,2800.8791
2081,30.01.2018,2824.6515
2082,29.01.2018,2854.8638
2083,28.01.2018,2874.5248
2084,27.01.2018,2874.5248
2085,26.01.2018,2874.5248
2086,25.01.2018,2886.5367
2087,24.01.2018,2886.4823
2088,23.01.2018,2887.5837
2089,22.01.2018,2884.4816
2090,21.01.2018,2877.7485
2091,20.01.2018,2877.7485
2092,19.01.2018,2877.7485
2093,18.01.2018,2866.6132
2094,17.01.2018,2865.2576
2095,16.01.2018,2856.7664
2096,15.01.2018,2853.6637
2097,14.01.2018,2844.5711
2098,13.01.2018,2844.5711
2099,12.01.2018,2844.5711
2100,11.01.2018,2832.8813
2101,10.01.2018,2820.3244
2102,09.01.2018,2820.3329
2103,08.01.2018,2801.3366
2104,07.01.2018,2801.3366
2105,06.01.2018,2801.3366
2106,05.01.2018,2801.3366
2107,04.01.2018,2789.054
2108,03.01.2018,2806.7223
2109,02.01.2018,2806.7223
2110,01.01.2018,2806.7223
2111,31.12.2017,2806.7223
2112,30.12.2017,2806.7223
